Time	Trigger	autoControlCoef	UserInput	UserInput	UserInput	UserInput	AutoInput	AutoInput	AutoInput	AutoInput	CombinedInput	CombinedInput	CombinedInput	CombinedInput	DiffHumanAuto	DiffHumanAuto	CurrentPos	CurrentPos	CurrentPos	TargetPos	TargetPos	TargetPos	
0	0	1	0	0.006684638	-1	0.6	-0.0008768979	0.00666976	0	0.6	0	1.003364	0	12	0.07912925	0.06684638	-840.5125	381	508.7144	-852.2344	381	481.0992	
0.004	1	1	0	0.006684638	-1	0.6	0	0.006673788	0	0.6	0	1.004033	0	12	0.05934694	0.1171338	-840.5125	380.9998	508.7143	-852.2344	381	481.0992	
0.008	0	1	0	0.006684638	-1	0.6	0	0.006695695	0	0.6	0.001692073	2.182643	0	12	0.0445102	0.1551545	-840.5125	380.9995	508.7142	-852.2344	381	481.0992	
0.012	0	1	0	0.006684638	-1	0.6	0	0.006734729	0	0.6	0.001789042	2.772861	0	12	0.03338265	0.1841277	-840.5126	380.9991	508.7141	-852.2344	381	481.0992	
0.016	0	1	0	0.006684638	-1	0.6	-0.0008761663	0.006793355	0	0.6	0.001915587	3.363072	0	12	0.1041662	0.2064986	-840.5127	380.9984	508.7138	-852.2344	381	481.0992	
0.02	0	1	0	0.006684638	-1	0.6	0	0.006868133	0	0.6	0.002066819	3.953008	0	12	0.07812468	0.2240702	-840.5129	380.9977	508.7134	-852.2344	381	481.0992	
0.024	0	1	0	0.006684638	-1	0.6	0	0.006958757	0	0.6	0.002239542	4.542354	0	12	0.05859351	0.2381949	-840.5131	380.9967	508.7129	-852.2344	381	481.0992	
0.028	0	1	0	0.006684638	-1	0.6	0	0.007064997	0	0.6	0.002436396	5.130761	0	12	0.04394513	0.2498871	-840.5134	380.9956	508.7122	-852.2344	381	481.0992	
0.032	0	1	0	0.006684638	-1	0.6	0	0.00718668	0	0.6	0.002658718	5.717854	0	12	0.03295885	0.2599075	-840.5138	380.9944	508.7114	-852.2344	381	481.0992	
0.036	0	1	0	0.006684638	-1	0.6	0	0.007323673	0	0.6	0.002907039	6.303232	0	12	0.02471914	0.2688265	-840.5142	380.993	508.7103	-852.2344	381	481.0992	
0.04	0	1	0	0.006684638	-1	0.6	-0.0008763561	0.007475869	0	0.6	0.00315747	6.886477	0	12	0.0976686	0.2770723	-840.5148	380.9914	508.7091	-852.2344	381	481.0992	
0.044	0	1	0	0.006684638	-1	0.6	-0.0008747593	0.007643185	0	0.6	0.003448463	7.467163	0	12	0.1523807	0.2849655	-840.5154	380.9897	508.7077	-852.2344	381	481.0992	
0.048	0	1	0	0.006684638	-1	0.6	0	0.007825552	0	0.6	0.003733877	8.044854	0	12	0.1142855	0.292747	-840.5161	380.9878	508.706	-852.2344	381	481.0992	
0.052	0	1	0	0.006684638	-1	0.6	0	0.008022912	0	0.6	0.003992227	8.619109	0	12	0.08571415	0.3005973	-840.5168	380.9858	508.7042	-852.2344	381	481.0992	
0.056	0	1	0	0.006684638	-1	0.6	0	0.008235215	0	0.6	0.004300213	9.18949	0	12	0.06428561	0.3086518	-840.5178	380.9836	508.7021	-852.2344	381	481.0992	
0.06	0	1	0	0.006684638	-1	0.6	0	0.008462416	0	0.6	0.004586796	9.755562	0	12	0.0482142	0.317012	-840.5187	380.9813	508.6997	-852.2344	381	481.0992	
0.064	0	1	0	0.006684638	-1	0.6	0	0.008704474	0	0.6	0.004895144	10.31689	0	12	0.03616066	0.325754	-840.5198	380.9789	508.6971	-852.2344	381	481.0992	
0.068	0	1	0	0.006684638	-1	0.6	0	0.008961348	0	0.6	0.005200833	10.87307	0	12	0.02712049	0.3349351	-840.5211	380.9762	508.6943	-852.2344	381	481.0992	
0.072	0	1	0	0.006684638	-1	0.6	0	0.009229993	0	0.6	0.005529874	11.42369	0	12	0.02034037	0.3445674	-840.5224	380.9735	508.6912	-852.2344	381	481.0992	
0.07600001	0	1	0	0.006684638	-1	0.6	0	0.009513387	0	0.6	0.005892287	11.96835	0	12	0.01525528	0.3546909	-840.5238	380.9706	508.6878	-852.2344	381	481.0992	
0.08000001	0	1	0	0.006684638	-1	0.6	0	0.009811495	0	0.6	0.006269957	12.50668	0	12	0.01144146	0.3653353	-840.5253	380.9675	508.6841	-852.2344	381	481.0992	
0.08400001	0	1	0	0.006684638	-1	0.6	0	0.01012127	0	0.6	0.006572464	13.03797	0	12	0.008581093	0.3764924	-840.527	380.9644	508.6802	-852.2344	381	481.0992	
0.08800001	0	1	0	0.006684638	-1	0.6	0	0.01044569	0	0.6	0.006945855	13.5618	0	12	0.006435819	0.3881866	-840.5287	380.961	508.6761	-852.2344	381	481.0992	
0.09200001	0	1	0	0.006684638	-1	0.6	0	0.01078171	0	0.6	0.007150809	14.07773	0	12	0.004826865	0.4004057	-840.5306	380.9576	508.6716	-852.2344	381	481.0992	
0.096	0	1	0	0.006684638	-1	0.6	0	0.01113231	0	0.6	0.007622694	14.58536	0	12	0.003620149	0.4131712	-840.5327	380.954	508.6668	-852.2344	381	481.0992	
0.1	0	1	0	0.006684638	-1	0.6	0	0.01149444	0	0.6	0.007892066	15.08428	0	12	0.002715111	0.4264684	-840.5348	380.9503	508.6617	-852.2344	381	481.0992	
0.104	0	1	0	0.006684638	-1	0.6	0	0.01186806	0	0.6	0.008307599	15.5741	0	12	0.002036334	0.4402865	-840.537	380.9464	508.6564	-852.2344	381	481.0992	
0.108	0	1	0	0.006684638	-1	0.6	0	0.01225316	0	0.6	0.008488983	16.05448	0	12	0.00152725	0.4546174	-840.5394	380.9424	508.6508	-852.2344	381	481.0992	
0.112	0	1	0	0.006684638	-1	0.6	0	0.01264968	0	0.6	0.00889996	16.52503	0	12	0.001145438	0.4694549	-840.5419	380.9384	508.6448	-852.2344	381	481.0992	
0.116	0	1	0	0.006684638	-1	0.6	0	0.01305761	0	0.6	0.009075795	16.98543	0	12	0.0008590782	0.4847945	-840.5446	380.9341	508.6386	-852.2344	381	481.0992	
0.12	0	1	0	0.006684638	-1	0.6	0	0.01347689	0	0.6	0.009470164	17.43536	0	12	0.0006443086	0.5006326	-840.5473	380.9298	508.632	-852.2344	381	481.0992	
0.124	0	1	0	0.006684638	-1	0.6	0	0.0139075	0	0.6	0.009598361	17.87452	0	12	0.0004832315	0.5169668	-840.5502	380.9254	508.6252	-852.2344	381	481.0992	
0.128	0	1	0	0.006684638	-1	0.6	0.0008768823	0.01434641	0	0.6	0.009598473	18.30263	0	12	0.07949123	0.5337646	-840.5533	380.9208	508.6181	-852.2344	381	481.0992	
0.132	0	1	0	0.006684638	-1	0.6	0	0.01479658	0	0.6	0.009594859	18.71943	0	12	0.05961842	0.5510321	-840.5565	380.9161	508.6106	-852.2344	381	481.0992	
